600	33820.2	74322.1	81939.8	297288	1581.92	2246.82	62155.1	1921.63
15184.5	15184.5	1491.66	29
18625.9	18625.9	1401.9	10
16870.9	33741.8	1590.22	1
19810.3	79241.3	1495.95	18
16606.8	16606.8	1461.5	17
18141.4	36282.8	1663.62	7
19923.2	39846.3	2139.15	22
17465.6	17465.6	1711.21	2
20184.4	80737.4	1519.09	30
17073.8	17073.8	1827.29	14
22790.1	91160.4	1467.32	12
18113.8	36227.6	1493.3	19
16591.5	16591.5	1332.73	32
21550.3	86201	1405.52	21
22352.6	89410.6	1662.61	9
16582.7	16582.7	1608.95	11
18240.9	36481.8	1658.88	31
20644.9	82579.6	1591.37	3
20084.1	40168.3	1241.29	4
16915.8	16915.8	1839.68	8
19357	38714	1337.16	16
21101.6	84406.6	1729.34	0
22263.5	89054.1	2210.32	15
21804	87216.1	1357.04	6
21859.8	87439.3	1539.68	27
17039.3	17039.3	1526.12	5
17867.3	17867.3	1502.45	26
18985.9	18985.9	1469.91	20
20058.1	40116.2	1617.07	25
23777.5	95110.1	1785.53	18
19928.5	39856.9	1627.82	1
23504	94016	1490.83	30
18792.1	18792.1	1254.51	29
21924.7	43849.5	1719.92	28
19588.2	19588.2	1564.23	23
23653.8	47307.5	1308.69	13
23901.4	95605.7	1414.83	24
20357.4	20357.4	1308.93	32
19305	19305	1723.22	17
20989.9	20989.9	2220.39	11
22235.2	22235.2	1624.95	5
25042.9	100172	1559.69	3
19975.4	19975.4	1409.01	14
21621.4	43242.7	1289.08	19
22834.6	45669.1	1536.87	7
24575.7	98302.6	1773.05	0
19823.7	19823.7	1448.49	8
21530	21530	1615.29	2
26127.6	104511	1373.75	21
22390.4	44780.8	1491.66	10
25116	100464	1354.6	27
25496.1	101985	1234.27	9
22380.9	44761.7	1502.79	31
20497.6	20497.6	1529.42	26
22686.7	22686.7	1662.98	29
22249.2	22249.2	1539.58	20
27301	109204	1665.49	12
26789.1	107156	2115.57	33
22352.8	44705.6	1448.84	16
26217.4	104870	1504.82	15
23189.6	23189.6	1968.98	17
25044.4	50088.8	1563.27	4
23585.6	23585.6	1288.09	23
22570.9	45141.8	1486.21	1
24754.1	24754.1	1653.7	8
28082.1	112329	1710.63	24
23267.9	46535.7	1965.96	25
23000.6	46001.3	1761.43	22
27554.9	110220	1584.63	18
28672.1	114688	1362.64	6
28480.5	113922	1553.39	0
25115.6	25115.6	1728.34	14
29540.6	118162	1417.91	3
22944.7	22944.7	1428.43	32
28555	114220	1459.16	9
25501.7	51003.4	2209	19
31277.2	125109	1321.83	21
23670.4	23670.4	1371.62	26
24977.5	24977.5	1477.04	11
27443.9	54887.8	1313.02	28
28996.4	115986	1314.57	30
29729.6	118918	1499.26	15
32567.6	130271	1366.52	33
31522.5	126090	1625.33	18
25817.1	51634.1	1567.34	10
25973.7	51947.4	1420.73	31
25534.9	25534.9	1788.91	2
25301.2	25301.2	1324.43	5
26646.8	26646.8	2129.24	20
26072.9	26072.9	1298.73	16
30797.5	123190	1519.69	27
26096.2	52192.4	1487.8	1
26695.6	53391.2	1550.79	7
27508.2	55016.5	2090.31	13
28678.5	57357.1	1553.15	22
25676.1	25676.1	1542.59	29
26159.6	26159.6	1452.86	32
26802.4	53604.8	1660.49	25
31392.2	125569	1814.06	24
31027.1	124108	1363.33	6
32208.7	128835	1330.81	0
29763	59526	1373.94	4
31269.8	62539.6	1819.29	10
33499.4	133998	1348.36	9
29758.8	59517.6	2174.43	31
29585.7	59171.4	2179.87	16
33237.5	132950	1297.22	3
27706.6	27706.6	1560.26	23
33674.4	134698	1311.51	15
34235	136940	1611.02	12
33978.3	135913	1450.91	27
29647.1	59294.1	1336.22	19
30577.9	61155.8	1561.09	1
30030.2	60060.3	1342.43	7
27877.2	27877.2	1488.4	17
26666.1	26666.1	1496.86	26
30874.7	61749.5	1339.25	25
27847.2	27847.2	1264.2	8
33814.1	135256	1324.05	6
27930.3	27930.3	1912.47	11
36904.8	147619	1512.32	30
28053	28053	1501.6	5
29224.1	29224.1	1667.39	14
31963.9	63927.8	1613.95	28
32393.1	64786.2	1501.25	13
31668.1	63336.3	1349.2	22
28519	28519	1504.15	29
33226.7	66453.5	1559.47	19
30490.8	30490.8	1385.5	2
29432.8	29432.8	1304.63	32
32727.8	65455.6	1397.64	4
34335.5	137342	1685.52	18
35524.9	142100	1514.36	0
36619.4	146477	1309.19	33
37063.8	148255	1554.82	3
36831.4	147326	2181.37	9
32073.4	32073.4	1755.89	26
38047.4	152190	2122.06	15
31297.6	31297.6	1377.7	20
39281.4	157126	1616.27	27
39784.4	159138	1314.02	12
30422	30422	1424.05	8
30795.6	30795.6	1580.46	23
37499.2	149997	1640.79	21
33418.5	66836.9	1429.15	7
38006	152024	1406.29	18
33127.7	33127.7	2066.18	17
32372.1	32372.1	1528.56	5
33039.7	66079.3	1601.33	16
33289.3	66578.6	1773.15	31
33099.5	33099.5	1341.48	11
31645.9	31645.9	1517.71	29
33809.6	67619.2	1702.1	1
34301.6	34301.6	1549.82	32
35121	70242	1476.25	25
32430.6	32430.6	1561.78	14
33859.7	67719.3	1583.17	10
39631.2	158525	1871.83	24
34366.3	68732.6	1388.7	22
40437.3	161749	1601.33	0
33140.1	33140.1	1348.52	2
34859.2	34859.2	1920.84	8
36615.1	73230.1	1862.43	28
34527.3	69054.6	1344.77	13
40453.6	161814	2114.01	6
34201.6	34201.6	1425.68	23
40189.7	160759	1570.93	33
35540.6	71081.2	1284.81	4
39526.5	158106	1920.84	30
35837.1	71674.2	1606.63	19
42026.2	168105	1278.57	9
40904.2	163617	1568.07	21
39035	78070.1	1870.1	16
40506.9	162028	1407.7	18
34038.5	34038.5	1388.65	20
36606.1	73212.2	1559.57	7
43185.1	172740	1460.17	12
44192.4	176769	1556.17	3
36304.5	72608.9	1540.75	31
35107.2	35107.2	1512.33	29
36711.8	73423.6	1652.14	1
37325.6	74651.3	1535.97	10
36557.4	36557.4	1494.33	26
44542	178168	1566.19	24
38217.6	76435.1	1623.13	22
39113.4	78226.9	1340.23	13
45461.4	181845	1886.9	30
43741	174964	2173.28	33
35707.7	35707.7	1590.91	5
37706.2	75412.3	1577.78	25
35562.8	35562.8	1362.01	14
38424	76848	1412.19	4
39856	79712.1	2180.13	19
35281.2	35281.2	1360.74	11
45641.3	182565	1486.36	0
39053.8	78107.6	1389.75	31
43893.4	175574	1470.78	18
44459.8	177839	1523.56	6
35978	35978	1391.02	2
44982.7	179931	1565.79	15
40435.5	80871.1	1399.42	7
40576.9	81153.7	1513.82	28
38849.9	38849.9	1484.37	17
37358.8	37358.8	1429.66	20
46025	184100	1733.5	9
40218.8	80437.7	1363.48	1
40690.5	81381	1429.14	10
40764	81528	1635.63	25
46456	185824	2180.4	27
46902.1	187608	1478.74	12
46480	185920	1240.23	21
38961.5	38961.5	1682.25	32
48933.7	195735	2219.39	18
38086.1	38086.1	1598.54	23
47514.6	190059	1402.04	3
47572	190288	1733.5	33
41546.4	83092.8	1599.71	22
39337.3	39337.3	1503.29	8
48455.7	193823	1382.35	24
43118.2	86236.4	1534.87	4
42239.2	84478.3	1499.3	13
41806.8	83613.6	1499.55	31
37902.2	37902.2	1365.06	29
38981.6	38981.6	1534.97	11
44749.7	89499.5	1545.21	16
43851.3	87702.7	1954.3	1
45604.9	91209.9	1361.24	7
39492.6	39492.6	1865.75	14
39025.7	39025.7	1456.26	5
44603.5	89206.9	1660.89	19
49023.8	196095	1664.73	15
50380.6	201522	2173.28	0
39465.1	39465.1	1502.83	2
43602.1	87204.2	1838.57	28
44032.9	88065.8	1604.47	10
41105.6	41105.6	1617.04	26
40104.3	40104.3	1494.33	20
49524.3	198097	1597	9
50524.9	202100	1798.24	21
41637.3	41637.3	1560.58	29
51265.9	205063	1667.79	27
41371.3	41371.3	1719.34	23
43643	87285.9	1689.5	25
42007.4	42007.4	1374.22	17
49940.7	199763	1369.3	3
46798.8	93597.7	1488.66	22
50383.1	201532	1424.24	33
42353.2	42353.2	1631.83	32
43220.2	43220.2	1318.1	11
46062.2	92124.4	1548.9	31
42823.5	42823.5	1526.98	5
44918.5	44918.5	1543.83	8
43114.2	43114.2	1538.52	2
47962.5	95925.1	1575.36	13
51025.7	204103	1682.19	6
43937.7	43937.7	1624.54	14
46887.8	93775.5	1900.22	4
51788.2	207153	1454.68	24
51931	207724	1665.47	30
43580.2	43580.2	2214.75	20
47248.2	47248.2	1773.97	26
52091.1	208365	1560.98	12
44556.7	44556.7	1493.36	23
52770.2	211081	1820.55	15
48840.3	97680.6	1470.78	25
45357.6	45357.6	1302.27	29
48706.3	97412.6	1620.8	28
48380.8	96761.6	1321.49	10
47998.6	95997.3	1437.67	1
52226	208904	1673.18	18
46509.4	46509.4	2203.82	17
52849.7	211399	1529.64	9
46487.4	46487.4	1630.02	32
54267.6	217070	1526.18	21
47381	94762	1531.78	16
48348.8	96697.5	2231.5	19
54787.4	219150	1399.02	0
55572.6	222290	1549.09	6
54980.2	219921	1912.47	27
45685.9	45685.9	1615.21	5
50156.3	100313	1660.55	7
47573.3	47573.3	2211.12	11
49476.7	98953.4	1323.81	31
50588.7	101177	1473.88	22
55557.8	222231	2006.11	24
47211.4	47211.4	1607.38	2
55706.3	222825	1498.24	30
55344.5	221378	1276.37	12
57437.9	229751	2181.86	3
50733.8	101468	1558.64	4
55936.3	223745	1397.15	18
48162.4	48162.4	2088.82	14
50034.4	100069	1320.64	16
51676.4	103353	1992.28	13
51758.7	103517	1752.14	1
48260.2	48260.2	1684.39	20
47882.5	47882.5	1900.5	23
49011.2	49011.2	1498.36	8
55796.9	223188	1469.37	33
56019.5	224078	1423.59	9
55782.9	223132	1592.7	15
51925.2	103850	1776.55	10
58244.2	232977	1240.74	21
53833.9	107668	1623.43	25
54191.4	108383	1580.24	28
48618	48618	1452.73	29
49941.9	49941.9	1623.44	5
49626.6	49626.6	1819.16	32
52096.8	104194	1320.64	19
57709	230836	1360.67	0
51447.1	51447.1	1318.83	17
50598.4	50598.4	1406.63	26
50135.4	50135.4	1701.4	2
60692.2	242769	1459.23	12
53370.3	106741	1828.01	31
52537.5	105075	1534.87	16
51286.1	51286.1	1458.99	11
53667.5	107335	1845.92	7
54300.4	108601	2232.19	22
55139.3	110279	1425.2	4
57938.1	231752	1591.98	27
51904	51904	1491.47	23
51192	51192	1655.68	20
52551.2	52551.2	1900.22	14
53497.3	53497.3	1533.99	29
51706.5	51706.5	1650.67	8
54351.7	54351.7	1510.63	32
60831.7	243327	1550.56	6
55897.5	55897.5	1800.48	5
54772	109544	1438.11	1
58390.2	233561	1407.47	18
60119.1	240476	1494.62	24
58863.7	235455	1828.69	15
53364	53364	1824.62	2
54618	109236	1573.99	19
59405.5	237622	1506.84	9
54215	54215	1673.1	26
61863.5	247454	1646.21	0
62860.1	251440	1928.05	30
61436.1	245744	1527.05	3
56425.7	56425.7	1445.38	17
55649	111298	2182.23	13
54437.6	54437.6	1249.88	11
62804.3	251217	2175.36	21
54211.1	54211.1	1592.45	20
61329.5	245318	1233.59	33
55867.7	111735	1282	10
56585.4	113171	1687.93	16
63003.6	252015	1588.04	18
65487.9	261951	1512.98	24
56962.1	113924	1420.41	31
64255.5	257022	1408.2	6
56105.5	56105.5	1921.63	23
64488.3	257953	1674.24	27
56144.8	56144.8	1578.69	8
57956.4	115913	1560.07	25
64669.9	258680	1944.59	33
57623.9	115248	1605.21	7
65836.5	263346	2217.66	3
59431.5	118863	1361.63	28
55938	55938	1320.14	14
65709.2	262837	1391.07	0
56179.8	56179.8	1604.66	29
65805.5	263222	1647.52	9
60014.9	120030	1310.12	1
58321.4	116643	2246.82	19
66031.9	264127	1473.25	15
68001.4	272006	1431.33	18
59624.9	119250	1353.38	22
68121.6	272486	1366.45	30
67134.9	268540	1524.76	21
67880.6	271523	1839.65	12
67260.2	269041	1833.72	6
58744.4	58744.4	1534.48	2
58348.7	116697	1511.52	4
68289.4	273158	1378.64	27
59130.9	118262	1641.13	10
56987.4	56987.4	1727.15	11
57297.9	57297.9	1632.25	32
58049.4	58049.4	2213.01	20
56972.3	56972.3	1584.27	26
58583.6	58583.6	1253.36	14
61593.8	61593.8	1339.02	5
61342.5	61342.5	1964.27	13
60408.4	120817	1655.23	16
59400	118800	1498.36	31
61146.7	61146.7	2166.81	17
59594.1	59594.1	2175.12	8
61263.1	122526	1563.14	7
69253.8	277015	2214.83	33
69674.8	278699	1281.6	24
70737.3	282949	1510.63	0
69686.1	278744	1438.22	9
59145.3	59145.3	1580.71	29
61495.6	122991	1301.77	25
62044.6	124089	1295.71	4
69200.7	276803	1317.54	15
60062.1	60062.1	1582.98	23
63415.1	126830	1397.07	19
62863.8	62863.8	1688.32	26
60427.8	60427.8	1264.2	11
62526.8	125054	1441.9	28
63427.8	126856	2137.98	10
63184.4	126369	1421.83	22
60498.8	60498.8	1333.13	32
69719.4	278878	1554.02	3
62272.3	124545	1574.55	31
71042.4	284170	1627.16	21
63171.1	126342	1652.14	1
62842.4	62842.4	1604.34	14
71040.8	284163	1596.55	6
64385.6	128771	1568.15	16
62174.7	62174.7	1579.23	2
62705.7	62705.7	1235.31	20
66888.4	133777	1500.13	7
62155.1	62155.1	1598.88	29
65419.2	130838	1556.32	25
66596.5	133193	2095.39	13
72032.6	288130	1945.49	18
63205.5	63205.5	1710.63	8
67592.9	135186	1592.34	4
66626	133252	1308.2	31
72983	291932	1715.71	15
63115.2	63115.2	1484.86	23
66136.6	132273	1540.17	28
66911.1	133822	1286.65	22
64145.9	64145.9	1550.65	11
66417.7	132835	1838.81	19
67048.5	134097	2022.68	1
72702.2	290809	1271.3	24
73235.9	292943	1273.85	9
67030.8	134062	1685.14	10
73154.7	292619	1630.55	3
63321.3	63321.3	1532.04	32
74322.1	297288	1640.84	30
64482.4	64482.4	1494.31	5
69361.1	138722	1427.48	16
69869.5	139739	2211.09	25
600	33828.9	77636.9	84218.4	310548	1581.27	2281.32	61594.3	1938.61
185.35	741.398	1360.14	3
480.8	480.8	1588.84	29
332.155	1328.62	1530.8	33
178.196	178.196	1617.92	23
310.273	620.546	1495.33	31
447.124	894.248	1494.36	16
478.805	957.61	1862.98	30
378.575	757.149	1612.79	25
325.945	1303.78	1321.66	6
265.306	265.306	1461.19	32
1535.83	3071.65	1584.92	21
462.69	925.38	1580.84	4
1657.6	3315.2	1624.38	24
2216.4	4432.8	2088.84	28
57.2472	57.2472	1463.46	18
1381.97	2763.95	1354.36	22
1891.75	7567.01	1647.29	15
749.723	749.723	1616.3	26
1277.46	5109.85	1507.23	27
1413.85	2827.7	1649.95	19
177.054	354.107	1241.24	9
2658.05	5316.09	1396.19	13
1073.24	4292.98	1408.92	12
160.816	160.816	1478.91	11
173.547	694.187	1278.16	0
578.481	578.481	1443.85	20
1772.72	1772.72	1397.26	14
2109.3	2109.3	2247.78	8
384.356	384.356	1564.13	1
4433.06	17732.2	1628.79	3
3347.97	13391.9	1633.84	9
5020.87	20083.5	2247.78	0
3333.36	13333.4	1327.81	18
519.362	519.362	1630.47	10
3476.56	13906.2	1384.44	6
5241.32	20965.3	1552.78	33
4273.19	17092.8	1573.99	30
3896.65	15586.6	1622.65	12
2329.94	4659.88	2203.03	7
275.451	275.451	1539.03	17
3098.12	6196.24	1733.32	31
5666.37	11332.7	1279.91	16
5089.92	20359.7	1369.72	27
4274.56	8549.12	1892.39	25
3911.66	7823.32	1505.57	4
4925.55	19702.2	1772.2	21
5077.73	10155.5	1818.34	1
1707.6	1707.6	1857.63	5
6552.2	26208.8	1491.79	24
7202.86	28811.4	1561.66	18
6384.7	25538.8	1449.15	6
1994.69	1994.69	1594.54	2
3547.57	7095.14	1666.37	10
6560.26	26241.1	1604.92	9
4370.59	8741.18	2096.92	22
4313.43	8626.87	1707.24	19
6083.97	12167.9	2230.85	13
7816.14	31264.5	2196.52	12
3966.03	3966.03	1538.53	23
9848.51	39394	1241.24	30
7994.26	31977	2067.74	3
3063.1	3063.1	1658.01	32
7340.66	14681.3	1337.16	28
8863.46	35453.8	1310.9	15
9132.39	36529.6	1636.63	27
7963.93	15927.9	1506.08	7
6217.05	12434.1	1665.1	31
2955.35	2955.35	1829.02	11
3150.54	3150.54	1304.47	29
3249.45	3249.45	1449.15	17
3917.36	3917.36	2104.08	20
7827.23	15654.5	1421.12	10
3911.7	3911.7	1363.59	26
5614.43	5614.43	1504.39	14
5608.43	5608.43	1249.13	5
5537.16	5537.16	2180.13	2
7329.15	7329.15	1320.92	8
8101.94	32407.8	1482.99	33
6524.25	6524.25	1359.73	29
10188	40752.1	1461.5	24
10388.6	41554.4	1347.22	9
12371	49483.9	1336.58	21
6414.48	12829	1468.58	4
12358.6	49434.3	1653.41	33
13417	53668	1499.38	12
7585.75	15171.5	1501.99	19
7398.06	14796.1	1580.32	25
6978.72	6978.72	1350.88	32
6256.61	6256.61	1295	17
7404.86	7404.86	2071.43	11
11511	46044.1	1524.76	0
8945.5	17891	1289.15	22
8672.09	8672.09	1504.8	26
8128.34	16256.7	1626.35	16
6983.09	6983.09	1608.31	23
12246	48984	2045.34	15
8622.7	17245.4	2096.18	1
9574.89	19149.8	1656.6	31
9730.77	19461.5	1258.84	4
10093.1	20186.2	2109.24	13
8621.88	8621.88	1664.63	20
10352.1	10352.1	1615.38	5
10779.8	21559.6	1650.5	28
8090.99	8090.99	1393.15	14
9632.26	9632.26	1419.52	2
9804.98	9804.98	1723.22	17
11762.7	47050.9	1269.3	6
11910.8	11910.8	1538.62	29
11463.1	22926.2	2181.95	25
10182.2	10182.2	1519.75	32
10350.9	20701.8	1620.91	10
12452.3	49809.4	1490.33	30
11113.1	22226.1	2123.39	19
11328.7	22657.3	1456.89	7
14638.4	58553.5	1694.49	18
12725.7	50902.7	1478.66	24
12333.7	24667.5	1487.28	16
13714.1	27428.2	1284.69	22
13418.3	53673.1	1529.41	9
14873.8	59495.3	1322.63	3
13003.2	26006.4	1344.37	1
10056.4	10056.4	1919.52	8
14268.5	28536.9	1479.83	4
10292.4	10292.4	1466.33	23
16014.1	64056.3	2176.05	0
10496.5	10496.5	1429.78	11
14465.5	57862.1	1415.45	6
17482.1	69928.6	1619.54	21
11576.7	11576.7	1326.97	14
14529.4	29058.9	1656.36	31
13525.7	27051.4	1814.81	10
15662.3	62649.4	1571.94	27
13956.5	13956.5	1331.12	26
12370.9	12370.9	1530.28	20
16432.6	65730.3	1444.47	33
13207.6	13207.6	1474.39	2
13958.1	13958.1	1305.13	17
13377.4	13377.4	1602.42	32
13113.7	13113.7	1577.72	5
16226.8	64907.3	1514.92	30
17062.9	68251.5	1527.29	24
18812.6	75250.3	1567.47	12
14664	14664	1392.02	23
13285	26569.9	1622.85	13
13666.9	13666.9	1470.35	8
17442.6	69770.4	1420.41	9
18001.6	72006.6	1571.93	6
14397.7	28795.5	1321.61	28
14756.8	14756.8	1558.22	11
17889.7	71558.7	1513.45	3
19769.8	79079.2	1429.21	18
15056.4	15056.4	1254.89	7
17123.6	17123.6	1353.58	14
14551.2	29102.4	1772.2	19
17031.5	17031.5	1483.02	29
15900.3	31800.6	1324.89	25
15805.5	15805.5	2018.09	16
15691.3	15691.3	1512.58	20
19296.3	77185	1431.71	15
21434.6	85738.4	1471.2	27
15548.5	15548.5	1663.72	1
18513	37026.1	1411.55	22
18676.4	18676.4	1361.47	2
19339.7	38679.4	1938.61	13
17919.9	35839.7	1642.23	10
16421.8	16421.8	1666.77	5
20305.8	81223.3	1622.49	30
16539.1	16539.1	1599.8	32
18762.1	75048.4	1327.94	33
16668.7	33337.4	1578.69	4
17047.2	34094.5	1645.9	28
18431.3	36862.7	1883.52	31
16467.2	16467.2	1672.46	8
19062.8	19062.8	1329.18	26
17489.6	17489.6	1580.74	17
21136.6	84546.2	1665.47	9
17931.4	17931.4	2211.71	23
18118.7	18118.7	1454.88	11
18612	37223.9	1352.02	7
17647.7	35295.3	1696.61	19
20518.2	82072.9	1550.43	21
21693	86771.8	2173.88	3
21707.9	86831.6	1438.22	6
19973.7	39947.4	1666.78	25
19312.7	19312.7	1334.25	20
19618.9	19618.9	1857.43	1
21152.8	42305.6	1379.75	16
21825.5	87302	1257.84	12
21990.8	43981.6	1379.14	4
22244.8	44489.5	1486.98	28
23751.2	95004.7	1600.54	33
22744.4	90977.5	1515.72	15
20287.2	20287.2	1281.6	5
19578.5	19578.5	1506.64	32
21332.6	42665.2	1707.28	19
20189.4	20189.4	1504.71	8
22195.1	88780.3	1591.02	0
22588.7	45177.4	1497.75	10
22277.6	22277.6	1844.24	14
22519.4	45038.8	1527.27	22
21371.2	21371.2	1653.77	29
22325.8	44651.5	1471.75	7
22384.9	89539.7	1826.31	18
22854	91416.1	1350.81	24
21930.3	43860.6	1377.16	31
23946.2	95784.7	1643.43	30
23468.2	93872.8	1554.3	21
24638.3	98553.3	1389.19	27
24601.8	98407.2	1732.59	12
21456.1	21456.1	1339.38	17
22469	22469	1522.12	11
25400	101600	1411.58	3
23510.6	23510.6	1581.06	2
22395.5	44790.9	1323.81	13
23201.5	23201.5	1568.77	23
24096.6	48193.1	1301.41	1
23947	23947	2138.66	26
22742.7	22742.7	1530.32	20
22875.6	22875.6	1420.9	32
24841.3	24841.3	1262.27	25
23326.8	23326.8	2027.56	5
23292	23292	1565.79	8
25019.7	50039.4	1757.25	16
25515.3	102061	1254.51	0
25477.5	101910	1520.66	15
25214.4	25214.4	1525.4	17
26891.9	107568	1478.55	24
27096.1	27096.1	1849.2	19
28543.3	114173	1578.22	21
26321.1	105284	1385.11	33
26381.5	26381.5	1305.55	29
24962.7	24962.7	1462.11	4
24653	49305.9	1314.72	31
25646.1	25646.1	1624.51	28
25097.5	25097.5	1554.51	7
25553.8	25553.8	1278.77	13
25244.2	25244.2	1615.48	22
26915.3	53830.6	1436.25	10
26184.9	26184.9	1594.58	11
26912.9	53825.8	1279.43	1
25648.8	25648.8	1206.49	14
25421.7	25421.7	1511.98	20
29490.2	58980.4	1837.87	30
26023.9	26023.9	1662.32	32
27401.7	109607	1321.42	9
28051.4	112206	1399.87	6
29135.3	58270.5	1259.69	27
27623.8	55247.7	1936.15	25
26587	26587	2182.1	23
28483.5	113934	1282.83	12
27315.7	27315.7	1371.83	8
28811.6	115246	1439.99	3
28003.9	112016	1680.56	0
29062.1	116248	1414.95	18
28938.3	115753	1593.25	33
31585.3	126341	1521.14	24
26034.8	26034.8	1352	2
30134.7	120539	1491.54	9
